alba_name,sub_code,context
텔레마케팅ㆍ아웃바운드,7020,"외국인과 많은 접촉이 있는 호텔의 교환원이나 국제전화교환원으로 근무하기 위해서는 일상생활 정도의 외국어 구술능력이 필요하다. 장시간 동안 이루어지는 많은 사람의 문의 요청에 친절하게 응대할 수 있어야 하며 예의 바르며 인내심이 강해야 한다. 맑고 명랑한 음성과 뛰어난 청각 기능, 신속하고 정확한 기계조작 및 정보검색 능력 등이 요구된다. 관습형과 사회형의 흥미를 가진 사람에게 적합하며, 남에 대한 배려, 자기통제 능력, 독립성이 필요하다.전혀 모르는 고객을 대상으로 전화상으로 판매 활동을 수행하기 때문에 고객에게 친밀감과 신뢰감을 줄 수 있는 밝은 성격, 정확한 발음, 표준말, 적당한 말의 속도와 성량 등이 요구된다. 또한, 조리 있는 언변과 함께 상황에 맞게 대처할 수 있는 임기응변과 협상력, 설득력이 요구된다. 고객의 요구와 고객의 어떤 반응에도 견디어낼 수 있는 인내심과 적극적 자세 등이 필요하다. 진취형과 사회형의 흥미를 가진 사람에게 적합하다."
금융ㆍ보험영업,7025,"환율, 물가 등 경제 내외적 변수를 읽는 탁월한 수리력과 분석력이 있어야 한다. 국제경기 및 장래 시장의 흐름을 파악하는 예측력과 증시변화에 따라 의사 결정할 수 있는 판단력과 결단력을 갖추고 있어야 한다. 회사 또는 고객의 자산을 운용하는 업무를 담당하기 때문에 강한 윤리의식과 책임감, 성실함이 요구된다. 진취형과 탐구형의 흥미를 가진 사람에게 적합하며, 스트레스 감내, 자기통제 능력, 분석적 사고 등의 성격을 가진 사람들에게 유리하다.투자분석가는 수학적 마인드와 거시경제를 읽을 수 있는 능력이 있어야 하며, 판단력과 분석력, 역동적인 증권시장의 변화에 대처할 수 있는 균형감각을 갖추어야 한다. 때로는 과감하게 의사결정을 내릴 수 있는 결단력이 필요하며, 상대방을 설득할 수 있는 능력과 신뢰를 줄 수 있는 태도가 있어야 한다 국내 뿐 아니라 해외투자자들도 상대하고 외국문헌도 분석하기 때문에 능통한 외국어 실력 및 발표능력을 갖추어야 한다. 탐구형과 진취형의 흥미를 가진 사람에게 적합하며, 스트레스 감내, 자기통제 능력, 분석적 사고 등의 성격을 가진 사람들에게 유리하다.추상적인 개념을 수리적으로 표현하고 관련시켜 분석할 수 있는 고도의 수리능력과 분석능력, 판단력을 갖추어야 한다. 침착하고 꼼꼼한 성격을 가진 사람에게 유리하며 일에 대한 책임감과 상대방에게 신뢰를 줄 수 있어야 한다. 관습형과 탐구형의 흥미를 가진 사람에게 적합하며, 꼼꼼함, 분석적 사고, 신뢰성 등의 성격을 가진 사람들에게 유리하다."
일반영업ㆍ판매,7030,"영업원은 기본적인 영업능력, 말하기, 설득력, 협상능력, 상황대처능력이 필요하며, 영업품목과 관련된 해박한 제품지식이 필요하다. 많은 잠재고객을 상대함에 따라 적극적이고 긍정적인 사고를 갖는 것이 중요하며 고객에게 신뢰감을 줄 수 있는 능력이 요구된다.자신이 담당하고 있는 각종 보험 상품 및 서비스에 대한 지식을 가지고 있어야 하며 철저한 고객관리를 통해 고객에게 필요한 상품을 파악하여 소개ㆍ권유할 수 있는 분석력과 설득력이 요구된다. 최근 생활 설계사의 펀드 판매가 가능해짐에 따라 각종 금융 정보 및 펀드 상품 등에 대한 폭넓은 지식을 쌓는 노력이 필요하다. 고객을 상대하는 일이 많으므로 적극성, 친절함, 서비스 정신과 원만한 대인관계능력이 요구된다.정확한 언어구사력과 긴시간동안 사람들의 관심을 집중시킬 수 있는 화술이 필요하다. 다양한 분야에 대한 상식과 시장동향, 개인의 소비심리에 대한 지식을 갖추어야 한다. 순간적인 위기에 대처할 수 있는 능력과 순발력이 요구되고, 정보를 재미있게 전달할 수 있는 재치가 있어야 한다. 예술형과 탐구형의 흥미를 가진 사람에게 적합하며, 적응성, 스트레스 감내, 협조심 등의 성격을 가진 사람들에게 유리하다.판매하는 상품의 특성, 종류 등에 대해 잘 알고 있어야 하며, 고객에게 상품을 권하고 대여 거래를 이룰 수 있는 적극적이고 융통성 있는 세일즈 능력이 요구된다. 조리 있는 언변과 함께 상황에 맞게 대처할 수 있는 임기응변과 협상력, 설득력이 요구되며, 고객의 요구와 고객의 어떤 반응에도 견디어낼 수 있는 인내심과 적극적 자세 등이 필요하다. 고객을 일일이 방문해야 하므로 강인한 체력이 요구된다. 진취형과 사회형의 흥미를 가진 사람에게 유리하다.IT 제품의 기능과 성능, 활용 방법 및 제품과 관련된 정보를 수집분석하고 활용할 수 있는 능력이 필요하다. 고객의 요구를 정확하게 이해하고 분석하여 고객이 원하는 서비스와 제품을 소개할 수 있는 분석력과 판단력, 고객에 대한 서비스 정신이 요구된다. 새로운 제품 정보나 제품의 업그레이드 관련 정보를 고객에게 제공하여 고객과의 거래가 미래에도 계속해서 성립될 수 있도록 하는 고객관리능력 역시 요구된다.고객의 요구를 정확하게 이해하고 분석하여 고객이 원하는 서비스와 제품을 소개할 수 있는 분석력과 판단력, 고객에 대한 서비스 정신이 요구된다. 판매를 담당하고 있는 자동차와 타 경쟁업체 자동차의 기능, 성능 등에 대한 지식을 가지고 있어야 하며, 고객의 구매를 유도할 수 있는 설득력과 의사소통능력이 요구된다. 새로운 차량의 정보나 정비 관련 정보를 고객에게 제공함으로서 고객과의 거래가 미래에 계속해서 성립될 수 있도록 하는 고객관리능력이 중요하다."
설문조사ㆍ리서치,7040,"방송 프로그램이나 특정 상품, 서비스 등을 꼼꼼하게 관찰할 수 있는 능력이 요구된다. 의뢰 기관의 상품이나 서비스 등에 대한 객관적이고 건설적 비판과 조언을 할 수 있는 논리적 사고능력과 창의적 사고가 요구되며 그것을 보고서로 작성할 수 있는 논리 정연한 언어구사능력 및 문서 작성 능력이 요구된다. 관습형과 사회형의 흥미를 가진 사람에게 적합하며, 스트레스 감내, 인내, 꼼꼼함 등의 성격을 가진 사람들에게 유리하다.경영학, 경제학, 회계학 특히, 재무제표에 대한 기초이해(회계의 개념, 예금, 유가증권, 자산의 이해)와 채권분석 및 재무분석에 대한 지식이 요구된다. 치밀한 분석능력이 요구되며, 고객을 상대하는 일이 많으므로 원만한 대인관계능력과 의사소통능력이 필요하다."
영업관리ㆍ지원,7050,"논리적 사고방식과 내부적 상황에 구애받지 않고 경영상의 문제점을 진단, 권고할 수 있는 객관성과 확고한 주관, 판단력 그리고 해결을 위한 창의력 등이 필요하다. 다양한 사람들과 접하며 원활하게 업무를 수행해야 하기에 사교성, 유연한 의사소통능력, 외국어 실력도 갖추어야 한다. 진취형과 사회형의 흥미를 가진 사람에게 적합하며, 신뢰성, 분석적 사고, 혁신 등의 성격을 가진 사람들에게 유리하다."
제조ㆍ가공ㆍ조립,8020,"신체적으로 건강해야 하며, 강인한 체력이 요구된다. 작업이 단순하고 반복적이므로 끈기와 인내심이 요구된다.기계를 다루는데 흥미와 재능이 있어야 하며, 설계도나 작업계획서에 따라 정확하고 정교하게 공구를 제작해낼 수 있는 꼼꼼함과 손재주가 필요하다.가구제작 도면을 읽을 수 있는 능력과 가구제작에 필요한 기기 및 장비를 다룰 수 있는 손재주와 꼼꼼함 등이 요구된다. 디자인 감각이 있으면 작업 수행에 유리할 수 있다. 사회형과 진취형의 흥미를 가진 사람에게 적합하며, 자기통제 능력, 협조심, 사회성 등의 성격을 가진 사람들에게 유리하다."
포장ㆍ품질검사,8040,"가구제작 도면을 읽을 수 있는 능력과 가구제작에 필요한 기기 및 장비를 다룰 수 있는 손재주와 꼼꼼함 등이 요구된다. 디자인 감각이 있으면 작업 수행에 유리할 수 있다. 사회형과 진취형의 흥미를 가진 사람에게 적합하며, 자기통제 능력, 협조심, 사회성 등의 성격을 가진 사람들에게 유리하다.신체적으로 건강해야 하며, 강인한 체력이 요구된다. 작업이 단순하고 반복적이므로 끈기와 인내심이 요구된다.건설시공 및 설계, 재료, 토질, 지반의 특성 등에 대한 지식과 이해가 요구되며, 시험 장비들을 자유롭게 사용하고 검사 결과를 정확하게 분석하고 판단할 수 있는 능력이 필요하다. 건설공사의 부실은 대형 사고를 유발할 수 있으므로 책임감을 가지고 성실하게 업무를 수행하는 태도가 요구된다."
입출고ㆍ창고관리,8050,"현 물류체제의 문제점을 파악하여 새로운 물류 전략 및 기획을 수립할 수 있는 정보 수집 및 분석 능력이 요구된다. 물류체계 개선을 위한 다각적 대책 마련을 위한 창의성, 개방적 사고능력과 통찰력 등이 필요하다. 자신의 물류체제 개선 기획안을 실행시킬 수 있는 추진력과 이를 상사나 고객에게 설득시킬 수 있는 논리적인 언어능력과 의사소통능력이 필요하다.지게차의 구조와 성능 및 기초적인 정비 업무에 대한 지식이 요구된다. 지게차를 운전하고 조작할 수 있는 정교한 손놀림과 무거운 물건(45kg)을 드는 경우도 있으므로 건강한 체력이 요구된다. 현실형과 예술형의 흥미를 가진 사람에게 적합하며, 독립성, 협조심, 자기통제 능력, 사회성 등의 성격을 가진 사람들에게 유리하다.신체적으로 건강해야 하며, 강인한 체력이 요구된다. 작업이 단순하고 반복적이므로 끈기와 인내심이 요구된다."
상하차ㆍ소화물?분류,8056,"신체적으로 건강해야 하며, 강인한 체력이 요구된다. 작업이 단순하고 반복적이므로 끈기와 인내심이 요구된다.상품 등을 고객에게 정확하고 신속하게 배송해야 하므로 상품을 자기 물건처럼 소중하게 다룰 수 있는 책임감이 요구된다. 무거운 물건을 운반하는 일이 잦으므로 건강한 체력이 요구되며, 어떠한 기후조건에도 성실하게 물건을 배달할 수 있는 성실함과 인내력이 요구된다. 신속하고 정확한 배송을 위해 담당 관할 구역의 지리도 잘 파악하고 있어야 한다. 사회형의 흥미를 가진 사람에게 적합하다."
기계ㆍ전자ㆍ전기,8065,"전기와 기계에 대한 기본적 이해와 지식이 요구되며, 장시간 서서 작업을 해야 하는 경우가 많으므로 신체적으로 건강해야 한다. 기계설비와 작동상태의 문제가 발생시 신속하게 대처하여 문제를 해결할 수 있는 능력이 필요하다. 현실형과 탐구형의 흥미를 가진 사람에게 적합하며, 혁신, 리더십, 협조심 등의 성격을 가진 사람들에게 유리하다.전기공학기술자는 문제해결을 위한 분석적 사고능력과 판단력이 요구되며 전기전자와 관련된 이공계 관련 지식이 필요하다. 다른 영역과 상호 협력해야 하는 일이 많으므로 리더십, 협동심, 원만한 인간관계가 요구된다. 작은 실수로 인해 큰 재해가 일어날 수도 있기 때문에 항상 주의가 필요하다.전자 부품 및 제품 생산직은 전기전자기계에 대한 이론을 이해하고 디지털화에 따른 지식과 분석적 사고 능력, 수리능력이 요구된다. 세밀하고 정밀한 작업이기에 꼼꼼한 성격을 가진 사람에게 유리하며 끈기가 있어야 한다. 또 직업의식에 따른 책임감이 필요하다. 탐구형과 현실형의 흥미를 가진 사람에게 적합하며, 꼼꼼함, 협조심, 신뢰성 등의 성격을 가진 사람들에게 유리하다.전자공학기술자는 새로운 기술과 기능을 제품으로 만들 수 있는 창의력, 분석적사고 능력이 필요하다. 또 전기전자와 관련된 이공계 관련 지식이 요구된다. 회로 등 정밀부품을 다루기 때문에 꼼꼼한 사람에게 유리하며 여러 명이 함께 작업하는 경우가 많으므로 원만한 대인관계가 필요하다.기계공학 기술자ㆍ연구원은 새로운 모델과 신기술 개발을 위해서 논리적이며 분석적인 자세가 요구되며, 부가가치가 높은 신제품을 개발하기 위한 혁신적이며 창의적인 사고력이 필요하다. 타 관련 전문가와의 협력에 의해 일을 하게 되는 경우가 많으므로 협동정신, 원만한 대인관계가 필요하다. 현실형과 탐구형의 흥미를 가진 사람에게 적합하며, 스트레스 감내성, 분석적 사고, 적응성 및 융통성 등의 성격을 가진 사람들에게 유리하다."
정비ㆍ수리ㆍ설치ㆍA/S,8075,"전기기기, 전기·전자 및 기계이론에 대한 지식과 이해가 요구되며, 전기설비 배선도 및 설계도를 보고 건축물의 전기설비 특징을 파악할 수 있는 공간 판단력이 필요하다. 전선이나 부품들이 색으로 구별되는 경우가 많기 때문에 색맹·색약이 아니어야 하며, 작업에 필요한 수공구 등을 능숙하게 사용할 수 있는 능력과 꼼꼼함 등이 요구된다.전공은 전기기계장치의 설계도, 배선도를 이해하고 관련 장치의 부품 상호간 배열, 위치, 관계 등을 판단할 수 있는 능력이 필요하다. 여러 배선의 색상을 구별해야 하는 경우가 많으므로 꼼꼼하고 섬세함이 요구되며, 여러 명이서 일하는 경우가 많으므로 협동심과 원만한 대인관계가 필요하다. 현실형과 진취형의 흥미를 가진 사람에게 적합하다.목재를 이용하여 건축물의 제작과 설치 업무를 수행하므로 손재주, 미적감각, 꼼꼼함과 섬세함이 요구된다. 공사현장에서 작업이 이루어지므로 신체적으로 건강해야 하며, 강인한 체력이 요구된다. 진취형과 예술형의 흥미를 가진 사람에게 적합하며, 협조심, 꼼꼼함, 사회성 등의 성격을 가진 사람들에게 유리하다.전자장비에 대한 전문적 지식과 기술이 요구되며, 전자장비의 문제나 장애 원인을 정확하게 파악ㆍ분석하여 문제를 해결할 수 있는 능력이 필요하다. 고객에 대한 서비스 정신이 요구되며, 기술이 계속 발전하므로 새로운 기술습득과 끊임없는 자기계발을 위해 노력하는 자세가 필요하다."
공사ㆍ건설현장,8085,"건축공학기술자는 다양한 건축물을 설계하는 일이 많기 때문에 창의력, 합리적인 사고, 공간 지각력이 필요하다. 단순 노무를 하는 사람부터 고급 기술을 갖춘 사람들까지 다양한 사람들과 함께 일을 하는 경우가 많으므로 원만한 대인관계가 요구되며, 일정 기간 건설현장에 근무해야하므로 신체적 강인함도 요구된다. 건축공학기술자가 필요한 지식은 공학과 기술, 디자인, 물리, 안전과 보안, 기계 등이다. 예술형과 탐구형의 흥미를 가진 사람들에게 적합하다.건설기계운전원은 공간 판단력, 손발의 협응 능력과 손재능이 필요하다. 거친 건설 현장에 적응할 수 있는 체력과 기계나 장비를 잘 다룰 수 있어야하며 간단한 정비 능력을 갖추어야한다. 정교한 손놀림과 성실함과 책임감이 있어야 한다. 현실형과 진취형의 흥미를 가진 사람에게 적합하며, 남에 대한 배려, 꼼꼼함, 독립성 등의 성격을 가진 사람들에게 유리하다."
PVC(닥트ㆍ배관설치),8095,"건축도면과 배관도면을 이해하여 배관 공사를 정확하게 마무리할 수 있는 꼼꼼함과 정확성이 요구된다. 신체적으로 건강해야 한다. 현실형과 탐구형의 흥미를 가진 사람에게 적합하며, 꼼꼼함, 스트레스 감내, 협조심 등의 성격을 가진 사람들에게 유리하다.건축공학기술자는 다양한 건축물을 설계하는 일이 많기 때문에 창의력, 합리적인 사고, 공간 지각력이 필요하다. 단순 노무를 하는 사람부터 고급 기술을 갖춘 사람들까지 다양한 사람들과 함께 일을 하는 경우가 많으므로 원만한 대인관계가 요구되며, 일정 기간 건설현장에 근무해야하므로 신체적 강인함도 요구된다. 건축공학기술자가 필요한 지식은 공학과 기술, 디자인, 물리, 안전과 보안, 기계 등이다. 예술형과 탐구형의 흥미를 가진 사람들에게 적합하다."
조선소,8100,"각종 선박의 개발, 설계, 제조, 설치, 운용, 유지, 보수에 대한 공학적 원리와 개념에 대한 이해가 요구된다. 새로운 것에 대한 탐구정신과 호기심, 창의성과 문제해결을 위한 논리적 사고, 분석력, 그리고 정확한 판단력이 요구된다. 다른 기술자나 전문가와 협력하여 일을 하는 경우가 많으므로, 원만한 대인관계능력과 명확한 의사소통능력이 필요하다. 탐구형과 관습형의 흥미를 가진 사람에게 적합하며, 협조심, 사회성, 분석적 사고 등이 필요하다."
재단ㆍ재봉,8110,"양장사 및 양복사는 예술적인 감각과 창의성이 있어야 하며, 디자인에 관한 지식과 원자재, 품질관리, 비용 등에 대한 지식이 요구된다. 세심하고 꼼꼼한 성격을 가진 사람에게 유리하며 원만한 대인관계를 유지시킬 수 있는 능력과 고객서비스 마인드가 필요하다. 예술형과 탐구형의 흥미를 가진 사람에게 적합하며, 꼼꼼함, 인내심, 신뢰성 등의 성격을 가진 사람들에게 유리하다.한복사는 예술적인 감각과 창의력이 요구되며 정교하고 꼼꼼한 손동작과 집중력이 있어야 한다. 차분하고 섬세한 성격을 가진 사람에게 유리하며 오랜 시간 앉아서 작업하는 경우가 많으므로 인내심과 일에 대한 책임감이 있어야 한다. 예술형과 현실형의 흥미를 가진 사람에게 적합하며, 꼼꼼함, 인내심, 신뢰성 등의 성격을 가진 사람들에게 유리하다.구두나 가죽제품과 관련된 디자인이나 봉제 등의 모든 제조 관련 업무에 대한 지식이 요구된다. 미적 감각과 손재주, 꼼꼼함 등이 요구된다."
생산ㆍ건설ㆍ노무?기타,8990,"신체적으로 건강해야 하며, 강인한 체력이 요구된다. 작업이 단순하고 반복적이므로 끈기와 인내심이 요구된다.업무의 특성상 체력 소모가 많으므로 신체적으로 건강해야 하고 강인한 체력이 요구된다. 다양한 석재 시공 재료를 여러 방법으로 시공할 수 있는 능력이 요구되며, 꼼꼼함과 손재주가 필요하다. 미술적 감각과 소질이 있으면 더욱 유리하다. 예술형과 현실형의 흥미를 가진 사람에게 적합하며, 꼼꼼함, 인내, 성취 등의 성격을 가진 사람들에게 유리하다."
웹ㆍ모바일기획,9005,"창의력과 기획력이 요구되며, 새로운 정보를 수집하고 적용하는 능력과 매체를 활용하는 능력이 필요하다. 꼼꼼한 성격을 가진 사람에게 유리하며, 여러 분야의 담당자들과 의견을 조율하고 지휘할 수 있는 리더십과 통솔력이 있는 사람에게 적합하다.컴퓨터 구조 및 시스템, 인터넷 사이트 구축 등에 대한 지식과 기술이 요구된다. 기본적인 수리능력 및 정보분석능력을 가지고 있어야 하며, 문제를 효과적으로 해결할 수 있는 분석적이고 논리적 사고능력이 필요하다. 관습형과 진취형의 흥미를 가진 사람에게 적합하며, 협조심, 분석적 사고, 스트레스를 감내할 수 있는 성격을 가진 사람들에게 유리하다."
사이트ㆍ콘텐츠?운영,9010,"컴퓨터 구조 및 시스템, 인터넷 사이트 구축 등에 대한 지식과 기술이 요구된다. 기본적인 수리능력 및 정보분석능력을 가지고 있어야 하며, 문제를 효과적으로 해결할 수 있는 분석적이고 논리적 사고능력이 필요하다. 관습형과 진취형의 흥미를 가진 사람에게 적합하며, 협조심, 분석적 사고, 스트레스를 감내할 수 있는 성격을 가진 사람들에게 유리하다.IT 제품의 기능과 성능, 활용 방법 및 제품과 관련된 정보를 수집분석하고 활용할 수 있는 능력이 필요하다. 고객의 요구를 정확하게 이해하고 분석하여 고객이 원하는 서비스와 제품을 소개할 수 있는 분석력과 판단력, 고객에 대한 서비스 정신이 요구된다. 새로운 제품 정보나 제품의 업그레이드 관련 정보를 고객에게 제공하여 고객과의 거래가 미래에도 계속해서 성립될 수 있도록 하는 고객관리능력 역시 요구된다."
바이럴ㆍSNS마케팅,9016,"책임감과 조심성이 있는 사람에게 적합하며, 혁신, 적응성 및 융통성, 분석적 사고 등의 성격을 가진 사람들에게 유리하다. 소비자가 상품을 사게끔 만드는 혁신적이고 창의적인 생각을 할 수 있는 사람에게 유리하다. 풍부한 마케팅 전공 지식과 실무 경험이 필요하다. 상품에 대한 시장분석자료를 분석하고 이를 바탕으로 시장의 미래 수요 및 소비자의 행동을 예측할 수 있는 통찰력과 판단력이 요구된다. 시장분석자료를 가지고 마케팅 전략 보고서나 기획안을 작성하고, 이를 상사나 의뢰자에게 설득시킬 수 있는 논리적인 설득력, 언어능력이 요구된다. 여러 명이 팀을 꾸려 업무를 진행하는 경우가 많기 때문에 타인을 배려할 수 있는 성품과 원만한 대인관계를 유지할 수 있는 능력을 갖추어야 한다.IT 제품의 기능과 성능, 활용 방법 및 제품과 관련된 정보를 수집분석하고 활용할 수 있는 능력이 필요하다. 고객의 요구를 정확하게 이해하고 분석하여 고객이 원하는 서비스와 제품을 소개할 수 있는 분석력과 판단력, 고객에 대한 서비스 정신이 요구된다. 새로운 제품 정보나 제품의 업그레이드 관련 정보를 고객에게 제공하여 고객과의 거래가 미래에도 계속해서 성립될 수 있도록 하는 고객관리능력 역시 요구된다."
프로그래머,9060,"창의력과 기획력이 요구되며, 새로운 정보를 수집하고 적용하는 능력과 매체를 활용하는 능력이 필요하다. 꼼꼼한 성격을 가진 사람에게 유리하며, 여러 분야의 담당자들과 의견을 조율하고 지휘할 수 있는 리더십과 통솔력이 있는 사람에게 적합하다."
HTML코딩,9061,"웹디자이너는 시각적인 편의성과 아름다움을 표현할 수 있는 디자인감각 및 색채감각과 창의성이 필요하다. 여러 사람이 함께 작업하는 경우가 많으므로 협동심과 원만한 대인관계를 유지할 수 있는 능력이 있어야 한다. 예술형과 탐구형의 흥미를 가진 사람에게 적합하며, 혁신, 적응성, 꼼꼼함 등의 성격을 가진 사람들에게 유리하다.창의력과 기획력이 요구되며, 새로운 정보를 수집하고 적용하는 능력과 매체를 활용하는 능력이 필요하다. 꼼꼼한 성격을 가진 사람에게 유리하며, 여러 분야의 담당자들과 의견을 조율하고 지휘할 수 있는 리더십과 통솔력이 있는 사람에게 적합하다."
QAㆍ테스터ㆍ검증,9063,"컴퓨터 구조와 원리에 대한 이해능력 및 높은 프로그래밍 능력이 요구된다. 사용 후 느낌과 장단점을 파악해 글을 잘 적는 기술이 필요하며, 꼼꼼한 성격에 적합하다."
시스템ㆍ네트워크ㆍ보안,9066,"네트워크엔지니어는 하드웨어뿐만 아니라 소프트웨어에 대한 응용능력이 있어야 하며, 분석적이고 논리적인 사고가 필요하다. 또 네트워크에 대한 풍부한 이론적 지식이 요구된다. 최적의 네트워크를 설계하고 문제를 해결할 수 있는 끈기가 필요하며, 설계를 의뢰한 고객과 원활한 의사소통능력이 필요하다. 탐구형과 현실형의 흥미를 가진 사람에게 적합하며, 리더십, 분석적 사고, 협조심 등의 성격을 가진 사람들에게 유리하다.논리적이고 분석적인 사고능력과 창의력이 요구되며, 컴퓨터시스템에 대한 전문적 지식과 프로그래밍 능력이 필요하다. 새로운 아이디어를 낼 수 있는 혁신적 사고능력과 기획능력이 요구된다. 응용소프트웨어개발자, 웹개발자 등과 협조하여 작업을 수행하기 때문에 원만한 인간관계능력과 의사소통능력이 요구된다. 탐구형과 진취형의 흥미를 가진 사람에게 적합하며, 분석적 사고, 책임감, 리더십, 협조심 등의 성격을 가진 사람들에게 유리하다.시스템운영관리자는 시스템에 대한 분석적 사고능력이 요구되며, 각종 컴퓨터 운영체제(OS)와 소프트웨어에 대한 기술적 지식이 필요하다. 컴퓨터 정보 시스템 및 네트워크 시스템의 전반적인 설치운영복구를 하므로 책임성과 끈기, 인내가 필요하다.정보보호전문가는 해커들의 최신 크래킹 기법과 컴퓨터 바이러스에 대한 분석적 사고 능력이 필요하며, 각종 프로그램 언어, 네트워크와 운영 체제, 데이터베이스 등 컴퓨터 시스템 전반에 걸친 해박한 지식이 요구된다. 정보보호에 대한 지식은 물론 경제와 산업에 대한 거시적 안목과 책임감과 도덕심이 필요하다."
PCㆍ디지털기기?설치ㆍ관리,9070,"컴퓨터하드웨어 기술자 및 연구원은 논리적이고 분석적 사고능력이 필요하며 창의적인 사고와 종합적인 판단력이 요구된다. 하드웨어 개발 및 제품생산 단계에서 문제가 발생하였을 때 원인을 찾아 해결하는 끈기가 필요하며, 여러 명이 팀을 이루어 제품을 개발하기 때문에 협동심과 원만한 대인관계가 요구된다."
입시ㆍ보습학원,A010,각 담당분야에서 필요로 하는 기술과 이론에 대한 지식을 가지고 있어야 한다. 교수설계능력 및 학생들의 학습동기와 성취동기를 유발시킬 수 있는 적극적 지도력이 요구된다.
외국어ㆍ어학원,A020,각 담당분야에서 필요로 하는 기술과 이론에 대한 지식을 가지고 있어야 한다. 교수설계능력 및 학생들의 학습동기와 성취동기를 유발시킬 수 있는 적극적 지도력이 요구된다.
컴퓨터ㆍ정보통신,A030,"네트워크, 컴퓨터 그래픽, 시스템 등 각 IT 담당분야에서 필요로 하는 기술과 이론에 대한 지식이 요구된다. 교수설계능력 및 학생들의 학습동기와 성취동기를 유발시킬 수 있는 적극적 지도력이 요구된다. 다양한 자료원을 통해 정보를 습득하고 자신의 업무 관련 지식과 전문 기술을 꾸준히 업데이트할 수 있는 능력이 요구된다."
요가ㆍ필라테스?강사,A033,"긍정적이며 적극적이고 명랑한 성격의 소유자에게 적합한 직업이며, 예기치 못한 안전사고가 발생했을 때 신속하고 정확하게 응급처치를 할 수 있는 능력이 요구된다. 각종 운동기구 및 안전관리에 대한 지식을 가지고 있어야 하며, 타인의 운동을 지도하는 입장이므로 리더십이 요구된다. 예술형과 현실형의 흥미를 가진 사람에게 적합하며, 자기통제 능력, 배려, 사회성 등의 성격을 가진 사람들에게 유리하다.트레이닝을 담당하고 있는 관련 종목에 대한 지식과 다양한 기술을 알고 있어야 하며, 선수를 이끌 수 있는 지도력과 통솔력, 의사소통능력이 요구된다. 선수들의 체력과 체중을 효과적으로 관리할 수 있는 다양한 운동 방법 및 스포츠와 관련된 의학 지식이 요구된다. 선수의 기량과 능력에 따라 운동량과 식이요법을 지시할 수 있는 분석력과 판단력이 요구된다. 사회형과 현실형의 흥미를 가진 사람에게 적합하다.개개인에 알맞은 식생활 프로그램의 실시 및 상담 업무를 수행하기 위해 영양 조절 및 운동방법, 행동수정요법, 심리학 등에 대한 지식과 이해가 요구된다. 1:1로 고객을 관리하고 상담하기 때문에, 원만한 대인관계 능력, 의사소통능력, 그리고 고객에 대한 서비스 정신이 요구된다."
피트니스?트레이너,A036,"긍정적이며 적극적이고 명랑한 성격의 소유자에게 적합한 직업이며, 예기치 못한 안전사고가 발생했을 때 신속하고 정확하게 응급처치를 할 수 있는 능력이 요구된다. 각종 운동기구 및 안전관리에 대한 지식을 가지고 있어야 하며, 타인의 운동을 지도하는 입장이므로 리더십이 요구된다. 예술형과 현실형의 흥미를 가진 사람에게 적합하며, 자기통제 능력, 배려, 사회성 등의 성격을 가진 사람들에게 유리하다.트레이닝을 담당하고 있는 관련 종목에 대한 지식과 다양한 기술을 알고 있어야 하며, 선수를 이끌 수 있는 지도력과 통솔력, 의사소통능력이 요구된다. 선수들의 체력과 체중을 효과적으로 관리할 수 있는 다양한 운동 방법 및 스포츠와 관련된 의학 지식이 요구된다. 선수의 기량과 능력에 따라 운동량과 식이요법을 지시할 수 있는 분석력과 판단력이 요구된다. 사회형과 현실형의 흥미를 가진 사람에게 적합하다."
레져스포츠?강사,A038,"긍정적이며 적극적이고 명랑한 성격의 소유자에게 적합한 직업이며, 예기치 못한 안전사고가 발생했을 때 신속하고 정확하게 응급처치를 할 수 있는 능력이 요구된다. 각종 운동기구 및 안전관리에 대한 지식을 가지고 있어야 하며, 타인의 운동을 지도하는 입장이므로 리더십이 요구된다. 예술형과 현실형의 흥미를 가진 사람에게 적합하며, 자기통제 능력, 배려, 사회성 등의 성격을 가진 사람들에게 유리하다."
예체능?강사,A040,"음악관련 이론과 기능(기술)에 대한 지식을 가지고 있어야 하며, 이를 잘 전달할 수 있는 능력이 필요하다. 수강생들의 능력과 흥미를 고려하여 음악 이론 및 실기를 가르칠 수 있는 적극적 지도력이 요구된다."
유아ㆍ유치원,A050,"관찰력, 통솔력, 돌발 상황에 대처할 수 있는 능력 등이 요구되며, 올바른 교육을 위해 정확한 어휘구사능력을 갖춰야 한다. 아이들의 개인별 특성을 알아야 하기 때문에 섬세한 사람에게 유리하며, 인내력과 포용력이 있어야 한다. 사회형과 예술형의 흥미를 가진 사람에게 적합하며, 남에 대한 배려, 책임감, 자기통제 능력 등을 가진 사람들에게 유리하다."
방문ㆍ학습지,A060,"영어, 수학, 과학, 한문 등 담당 과목에 대한 지식이 요구된다. 학생들의 학습동기와 성취동기를 유발시킬 수 있는 적극적 지도력과 인내심이 요구된다. 업무상 회원의 가정을 일주일에 한 번씩 방문해야 하기 때문에 체력이 좋고 신체적으로 건강해야 한다. 탐구형과 관습형의 흥미를 가진 사람에게 적합하며, 자기통제 능력, 책임감, 진취 등의 성격을 가진 사람들에게 유리하다."
